key,alt,answer,audio
清澈,"qīngchè (清澈, 清澈)","limpid, clear",top9/613.mp3
送來,"sònglái (送來, 送来)",deliver,top9/614.mp3
船長,"chuánzhǎng (船長, 船长)","captain, skipper",top9/615.mp3
晚年,"wǎnnián (晚年, 晚年)","old age, one's later years",top9/616.mp3
書局,"shūjú (書局, 书局)","bookstore, bookstall, press, publishing house, book company, bookshop",top9/617.mp3
曹操,"cáocāo (曹操, 曹操)",one of most celebrated figures in Three Kingdoms period,top9/618.mp3
偽造,"wěizào (偽造, 伪造)","forge, counterfeit",top9/619.mp3
海灣,"hǎiwān (海灣, 海湾)","frith, estuary, gulf, bight, firth, loch, bay, fjord, sound, bayou, lough, arm, beach",top9/620.mp3
倉儲,"cāngchú (倉儲, 仓储)",keep grain/goods/etc. in storehouse,top9/621.mp3
音樂家,"yīnyuèjiā (音樂家, 音乐家)",musician,top9/622.mp3
信息,"xìnxí (信息, 信息)","data, communication, message, information, news",top9/623.mp3
知情,"zhīqíng (知情, 知情)",know the facts of a case,top9/624.mp3
庫存,"kùcún (庫存, 库存)","inventory, armory, armoury, reserve, stock",top9/625.mp3
振興,"zhènxīng (振興, 振兴)","develop vigorously, promote",top9/626.mp3
捏,"niē (捏, 捏)","trump up, mould, hold between the finger and thumb, knead with the fingers, hold between fingers, mold, knead, pinch, nip, work, fabricate",top9/627.mp3
超出,"chāochū (超出, 超出)","overtop, surpass, exceed, outstep, outrun, forereach, transcend, overstep, go beyond, beyond, rise",top9/628.mp3
中立,"zhōnglì (中立, 中立)",neutral,top9/629.mp3
南管,"nánguǎn (南管, 南管)",Chinese tradtional instrument,top9/630.mp3
勝過,"shèngguò (勝過, 胜过)",be superior to,top9/631.mp3
感冒,"gǎnmào (感冒, 感冒)",common cold,top9/632.mp3
盛會,"shènghuì (盛會, 盛会)","distinguished gathering, grand meeting",top9/633.mp3
塞納河,"sènàhé (塞納河, 塞纳河)",Seine_River,top9/634.mp3
飽,"bǎo (飽, 饱)","having eaten one's fill, satisfied, stuffed, full, satisfy, plump, be full, satiated",top9/635.mp3
飾演,"shìyǎn (飾演, 饰演)","impersonate, act the part of, act, play part of, personate, play the role of, play, portray",top9/636.mp3
奧林匹克,"àolínpīkè (奧林匹克, 奥林匹克)","Olympia, Olympic, Olimpic Games",top9/637.mp3
準時,"zhǔnshí (準時, 准时)","punctual, punctually",top9/638.mp3
過渡,"guòdù (過渡, 过渡)",ferry stream,top9/639.mp3
造勢,"zàoshì (造勢, 造势)",create better situation,top9/640.mp3
著實,"zhuóshí (著實, 着实)","really, indeed, severely",top9/641.mp3
清洗,"qīngxǐ (清洗, 清洗)","rinse, wash, purge",top9/642.mp3
笙,"shēng (笙, 笙)",reed pipe wind instrument,top9/643.mp3
將要,"jiāngyào (將要, 将要)","going to, will, shall",top9/644.mp3
排定,"páidìng (排定, 排定)","arrange, put in order, sequence",top9/645.mp3
追究,"zhuījiù (追究, 追究)","look into, find out, investigate",top9/646.mp3
華文,"huáwén (華文, 华文)",Ch. language/script,top9/647.mp3
呼應,"hūyìng (呼應, 呼应)","echo, work in concert with",top9/648.mp3
赤字,"chìzì (赤字, 赤字)","shortfall, deficit, shortage, red, budget deficit, trade deficit",top9/649.mp3
年級,"niánjí (年級, 年级)","grade, year in school, etc.",top9/650.mp3
到場,"dàochǎng (到場, 到场)","turn_out, be present, turn out, turn up, show up",top9/651.mp3
自家,"zìjiā (自家, 自家)",oneself,top9/652.mp3
向善,"xiàngshàn (向善, 向善)",do good turns,top9/653.mp3
西裝,"xīzhuāng (西裝, 西装)","business suit, lounge suit, Western style clothes, double breasted suit, single breasted suit, two piece suit, three piece suit",top9/654.mp3
多加,"duōjiā (多加, 多加)","in addition, moreover",top9/655.mp3
受難,"shòunàn (受難, 受难)","suffer calamities, be in distress, suffer disaster, suffer calamity",top9/656.mp3
洪水,"hóngshuǐ (洪水, 洪水)","cataclysm, freshet, floodwater, flood, deluge, overflow, outpouring, alluvion, inundation, spate",top9/657.mp3
技法,"jìfǎ (技法, 技法)","skill and technique, technique and method",top9/658.mp3
多寡,"duōguǎ (多寡, 多寡)","number, amount",top9/659.mp3
形勢,"xíngshì (形勢, 形势)","aspect, lie, tide, state of affairs, state_of_affairs, contour, complexion, terrain, circumstances, topographical features, situation, outlook, posture, position, topological features",top9/660.mp3
京都,"jīngdū (京都, 京都)","capital of a country, Kyoto Jp. , Kyoto",top9/661.mp3
防守,"fángshǒu (防守, 防守)","defend, guard",top9/662.mp3
江,"jiāng (江, 江)",Surname,top9/663.mp3
些許,"xiēxǔ (些許, 些许)","littleness, det.: a little, thought, groat, a few, a bit",top9/664.mp3
竹林,"zhúlín (竹林, 竹林)","bamboo forest/grove, bamboo forest, grove, bamboo grove",top9/665.mp3
法務部,"fǎwùbù (法務部, 法务部)",Ministry of Justice,top9/666.mp3
步伐,"bùfá (步伐, 步伐)","marching, gait, walking, foot, footing, march, pace, cadence, step",top9/667.mp3
經理人,"jīnglǐrén (經理人, 经理人)","handler, operator, syndic, impresario",top9/668.mp3
發脾氣,"fāpíqì (發脾氣, 发脾气)","angry, be cross, lose one's temper, lose temper, get worked up, forget, get angry, be peevish",top9/669.mp3
想出,"xiǎngchū (想出, 想出)","formulate, excogitate, devise, recur, figure_out, invent, contrive, work out, call to mind, puzzle_out, project, dope, evolve, think_up, forge, drum_up, originate, think, think_of, think of",top9/670.mp3
喘,"chuǎn (喘, 喘)","gasp for breath,  pant",top9/671.mp3
端,"duān (端, 端)","hold sth. level, carry",top9/672.mp3
腎,"shèn (腎, 肾)",kidney,top9/673.mp3
照樣,"zhàoyàng (照樣, 照样)","after a model, after a pattern, as_usual, likewise, in the same old way, as before, model",top9/674.mp3
麻痺,"mábì (麻痺, 麻痺)","torpify, slacken vigilance, anesthetize, blunt, paralytic, slumber, benumb",top9/675.mp3
漲停,"zhǎngtíng (漲停, 涨停)",Limit Up,top9/676.mp3
傳真,"chuánzhēn (傳真, 传真)",fax,top9/677.mp3
歷時,"lìshí (歷時, 历时)","occupy, take a period of time , last, take, use up",top9/678.mp3
筷子,"kuàizi5 (筷子, 筷子)",chopsticks,top9/679.mp3
做愛,"zuòài (做愛, 做爱)",make love,top9/680.mp3
預訂,"yūdìng (預訂, 预订)","set, place an order, book, subscribe, book_up, reserve, speak_for, hold, book up, subscription",top9/681.mp3
銅像,"tóngxiàng (銅像, 铜像)",bronze statue,top9/682.mp3
趕上,"gǎnshàng (趕上, 赶上)","emulate, happen to, overtake, run into, forereach, catch up with, run into situation , catch_up, meet up with, catch up, pull_up, be in time for, catch_up_with, catch, overhaul, make",top9/683.mp3
報章,"bàozhāng (報章, 报章)",newspapers,top9/684.mp3
連忙,"liánmáng (連忙, 连忙)","promptly, at once",top9/685.mp3
救援,"jiùyuán (救援, 救援)","rescue, come to sb.'s help",top9/686.mp3
粗糙,"cūcào (粗糙, 粗糙)","coarse, rough, crude",top9/687.mp3
大腦,"dànǎo (大腦, 大脑)","brain, cerebral, encephalon, cerebrum",top9/688.mp3
機票,"jīpiào (機票, 机票)",plane ticket,top9/689.mp3
接送,"jiēsòng (接送, 接送)",receive and send off guests/visitors,top9/690.mp3
添加,"tiānjiā (添加, 添加)","add, increase",top9/691.mp3
酒吧,"jiǔbā (酒吧, 酒吧)",bar,top9/692.mp3
處分,"chǔfèn (處分, 处分)",discipline/punish sb.,top9/693.mp3
惡鬼,"èguǐ (惡鬼, 恶鬼)","bogie, goblin, monster, bogy, cacodemon, demon, hobgoblin, hellhound, bogey",top9/694.mp3
純樸,"chúnpú (純樸, 纯朴)","honest, simple, unsophisticated",top9/695.mp3
票房,"piàofáng (票房, 票房)",booking/box office,top9/696.mp3
時程,"shíchéng (時程, 时程)",schedule,top9/697.mp3
盛大,"shèngdà (盛大, 盛大)","grand, magnificent",top9/698.mp3
單價,"dānjià (單價, 单价)",unit price,top9/699.mp3
送醫,"sùyī (送醫, 送医)",be sent to hospital,top9/700.mp3
內戰,"nèizhàn (內戰, 内战)","civil_war, civil war",top9/701.mp3
功勞,"gōngláo (功勞, 功劳)","service, meritorious service, merit, meritoriousness, credit, contribution, exploit, deservingness",top9/702.mp3
出擊,"chūjí (出擊, 出击)","launch attack, make sally",top9/703.mp3
大軍,"dàjūn (大軍, 大军)","army, great concentration of troops, large contingent, main force, battalion, legion",top9/704.mp3
外海,"wàihǎi (外海, 外海)",open sea,top9/705.mp3
介於,"jièyú (介於, 介于)",be situated in between,top9/706.mp3
位址,"wèizhǐ (位址, 位址)","location, address",top9/707.mp3
天文學,"tiānwénxué (天文學, 天文学)",astronomy,top9/708.mp3
工商業,"gōngshāngyè (工商業, 工商业)",industry and commerce,top9/709.mp3
舉止,"jǔzhǐ (舉止, 举止)","dispose, ongoing, demeanor, deportment, mien, behavior, conduct, manner, goings on, carriage, demeanour, address, setup, comportment, guise, going, bearing, sort",top9/710.mp3
瀰漫,"mímàn (瀰漫, 瀰漫)","fill the air,  spread everywhere",top9/711.mp3
攝,"shè (攝, 摄)","absorb,  assimilate,  take photograph of,  shoot,  conserve one's health ,  act for",top9/712.mp3
禮儀,"lǐyí (禮儀, 礼仪)","ceremony, courtesy, code, form, properness, correctitude, propriety, protocol, etiquette, ceremonial, amenity, decorum, decency, rite, devoir",top9/713.mp3
強硬,"qiángyìng (強硬, 强硬)","strong, tough, unyielding",top9/714.mp3
高出,"gāochū (高出, 高出)",be higher/taller than,top9/715.mp3
打獵,"dǎliè (打獵, 打猎)",hunt,top9/716.mp3
總工會,"zǒnggōnghuì (總工會, 总工会)",federation of trade unions,top9/717.mp3
審美,"shěnměi (審美, 审美)",appreciate beauty,top9/718.mp3
噢,"òu (噢, 噢)",of surprised understanding,top9/719.mp3
箭,"jiàn (箭, 箭)",arrow,top9/720.mp3
像,"xiàng (像, 像)","portrait, picture",top9/721.mp3
精靈,"jīnglíng (精靈, 精灵)","spirit, demon",top9/722.mp3
幕後,"mùhòu (幕後, 幕后)","background, backcloth, scene, backstage, behind the scenes, backdrop",top9/723.mp3
小徑,"xiǎojìng (小徑, 小径)","back street, path, lane, defile, footpath, close, trackway, alley, alleyway, trail, narrow path",top9/724.mp3
廣闊,"guǎngkuò (廣闊, 广阔)","vast, capacious, broad",top9/725.mp3
午後,"wǔhòu (午後, 午后)","PM, P.M., pm, post meridiem, afternoon, evening, postmeridian",top9/726.mp3
截然不同,"jiéránbùtóng (截然不同, 截然不同)",sharply/completely different,top9/727.mp3
賣壓,"màiyā (賣壓, 卖压)",Selling Climax,top9/728.mp3
不予,"bùyǔ (不予, 不予)",not grant,top9/729.mp3
打入,"dǎrù (打入, 打入)","throw into, infiltrate",top9/730.mp3
支票,"zhīpiào (支票, 支票)","cheque, chequer,  bank check, bank check, check",top9/731.mp3
一般性,"yībānxìng (一般性, 一般性)","universality, generic, Oxbridge, universalism, generality, vague generalization, universal, universal joint",top9/732.mp3
據悉,"jùxī (據悉, 据悉)","it is reported, it is reported that...",top9/733.mp3
樂意,"lèyì (樂意, 乐意)","willing, be willing, be willing to, be willing/ready to, be ready to",top9/734.mp3
辛勤,"xīnqín (辛勤, 辛勤)","industrious, hardworking",top9/735.mp3
甚為,"shènwéi (甚為, 甚为)","extremely, very, even, exceeding, vitally, much",top9/736.mp3
事業部,"shìyèbù (事業部, 事业部)",business department/ministry,top9/737.mp3
抄襲,"chāoxí (抄襲, 抄袭)","plagiarize, indiscriminately copy from others",top9/738.mp3
孤單,"gūdān (孤單, 孤单)","solitary, friendless, alone",top9/739.mp3
尖峰,"jiānfēng (尖峰, 尖峰)","peak, highest peak",top9/740.mp3
列,"liè (列, 列)",m.[general],top9/741.mp3
沉默,"chénmò (沉默, 沉默)","reticent, taciturn, silent",top9/742.mp3
抑或,"yìhuò (抑或, 抑或)","conj.: or else, could it be that...?",top9/743.mp3
立足,"lìzú (立足, 立足)","have a footing, stand",top9/744.mp3
直覺,"zhíjué (直覺, 直觉)",intuition,top9/745.mp3
空虛,"kōngxū (空虛, 空虚)","hollow, void, devoid of meaning",top9/746.mp3
重慶,"chóngqìng (重慶, 重庆)",city in Sichuan,top9/747.mp3
封鎖,"fēngsuǒ (封鎖, 封锁)","blockade, block, seal off",top9/748.mp3
名次,"míngcì (名次, 名次)","position in a name list, position, place, place in a competition",top9/749.mp3
有利於,"yǒulìyú (有利於, 有利于)","support, facilitate, profit, advantage, be advantageous, help, beneficial at",top9/750.mp3
往返,"wǎngfǎn (往返, 往返)",go and return,top9/751.mp3
江南,"jiāngnán (江南, 江南)","south of the river, area south of Yangtze",top9/752.mp3
注視,"zhùshì (注視, 注视)","watch attentively, gaze at",top9/753.mp3
淨化,"jìnghuà (淨化, 淨化)",purify,top9/754.mp3
江湖,"jiānghú (江湖, 江湖)","rivers and lakes, all corners of the country",top9/755.mp3
沒落,"mòluò (沒落, 没落)","decline, wane",top9/756.mp3
伊朗,"yīlǎng (伊朗, 伊朗)",Iran,top9/757.mp3
成語,"chéngyǔ (成語, 成语)","set phrase, phrase, phrasal idiom, idiomatic expression, parlance, set_phrase, idiom",top9/758.mp3
企管,"qìguǎn (企管, 企管)",enterprise management,top9/759.mp3
身後,"shēnhòu (身後, 身后)","behind, in the rear, behind/at the back",top9/760.mp3
攸關,"yōuguān (攸關, 攸关)","affect, be related to",top9/761.mp3
伙伴,"huǒbàn (伙伴, 伙伴)","feller, associate, group, sodality, coagent, crony, butty, colleague, confrere, mate, lad, crew_member, sport, helpmeet, pard, fellow, coachfellow, haver, sidekick, consort, rival, coadjutor, stooge, associator, pal, teammate, cully, familiar, supporter, adherent, companion, gossip, fellowship, compeer, compadre, paisano, matey, hearty, copemate, cocker, bedfellow, marrow, cobber, buddy, par",top9/762.mp3
豈不,"qǐbù (豈不, 岂不)",how couldn't/wouldn't,top9/763.mp3
飛毛腿,"fēimáotuǐ (飛毛腿, 飞毛腿)","fleet footed, fleet footed runner",top9/764.mp3
初次,"chūcì (初次, 初次)",for the first time,top9/765.mp3
砍伐,"kǎnfā (砍伐, 砍伐)",fell trees,top9/766.mp3
消,"xiāo (消, 消)","removal, disappearance, need, efface, disappear, elimination, while away, pass the time in a leisurely way, dispel, remove, while away time , take, eliminate, annul, slake, vanish",top9/767.mp3
祭拜,"jìbài (祭拜, 祭拜)",worship,top9/768.mp3
陶藝,"táoyì (陶藝, 陶艺)",ceramics,top9/769.mp3
流域,"liúyū (流域, 流域)","river_basin, drainage area, drainage basin, valley, river basin, basin, drainage, water system, catchment, watershed, catchment basin, catchment area",top9/770.mp3
配上,"pèishàng (配上, 配上)","group, pair",top9/771.mp3
浪,"làng (浪, 浪)","furlong, breaker, wave, storm, billow",top9/772.mp3
寂靜,"jíjìng (寂靜, 寂静)","quiet, still",top9/773.mp3
青蛙,"qīngwā (青蛙, 青蛙)",frog,top9/774.mp3
吸取,"xīqǔ (吸取, 吸取)","sop, take in, absorption, absorb, imbibe, assimilate, sop up, suck, drag, take up, draw, drink_in, suck up, puff, soak up, assimilation",top9/775.mp3
起身,"qǐshēn (起身, 起身)","get/stand up, leave, start journey",top9/776.mp3
治好,"zhìhǎo (治好, 治好)","heal, cure, restore health",top9/777.mp3
星座,"xīngzuò (星座, 星座)","sign of the zodiac, sign, star, mansion, planetary house, constellation, asterism, house",top9/778.mp3
猛,"měng (猛, 猛)","fierce, valiant, fearsome, severe",top9/779.mp3
俟,"sì (俟, 俟)",wait,top9/780.mp3
狩獵,"shòuliè (狩獵, 狩猎)","jack, run, track down, hunting, hunt, gun, hunt down",top9/781.mp3
板塊,"bǎnkuài (板塊, 板块)","plate, tectonic plate",top9/782.mp3
飛行員,"fēixíngyuán (飛行員, 飞行员)","skyman, birdman, pilot, flyboy, flier, airman, aeronaut, flyer, aviator",top9/783.mp3
花卉,"huāhuì (花卉, 花卉)","blossom, painting of flowers/plants, painting of plants, flower, plants, flowering plant, bloom, flowers and plants, painting of flowers",top9/784.mp3
家門,"jiāmén (家門, 家门)","door of house, clan, household, family",top9/785.mp3
抱歉,"bàoqiàn (抱歉, 抱歉)","feel apologetic, regret, apologetic, be sorry, be sorry/apologetic, be apologetic, sorry",top9/786.mp3
迫害,"pòhài (迫害, 迫害)",persecute,top9/787.mp3
南洋,"nányáng (南洋, 南洋)","Southeast China coastal provinces, Malay archipelago, South Sea, South Asia, South Seas",top9/788.mp3
便捷,"biànjié (便捷, 便捷)","convenient, facile",top9/789.mp3
補救,"bǔjiù (補救, 补救)",remedy,top9/790.mp3
發包,"fābāo (發包, 发包)",put out to contract,top9/791.mp3
過分,"guòfèn (過分, 过分)","excessive, undue",top9/792.mp3
經過,"jīngguò (經過, 经过)","process, course",top9/793.mp3
農人,"nóngrén (農人, 农人)","redneck, farmer",top9/794.mp3
塗,"tú (塗, 涂)","spread on, overlay, blot out, smear, bedaub, put on, apply, imbrue, besmear, paste, scrawl, scribble, application, cross out",top9/795.mp3
漢語,"hànyǔ (漢語, 汉语)","Chinese/Sinitic language s , Chinese, Sinitic language, Chinese language, Sinitic, Sinitic language s",top9/796.mp3
豬公,"zhūgōng (豬公, 猪公)","pig, hog, swine",top9/797.mp3
聚落,"jùluò (聚落, 聚落)","station, village, settlement, dwelling place, town",top9/798.mp3
漫畫家,"mánhuàjiā (漫畫家, 漫画家)","caricaturist, distortionist, cartoonist",top9/799.mp3
演練,"yǎnliàn (演練, 演练)","drill, practice",top9/800.mp3
稀少,"xīshǎo (稀少, 稀少)","few, rare, scarce",top9/801.mp3
審理,"shěnlǐ (審理, 审理)","try, hear case",top9/802.mp3
漢字,"hànzì (漢字, 汉字)","Sinogram, kanji, sinograph, Chinese character, Ch. character",top9/803.mp3
隔,"gé (隔, 隔)","at a distance from, after an interval of",top9/804.mp3
揚言,"yángyán (揚言, 扬言)","blazon, broadcast threats, threaten",top9/805.mp3
農家,"nóngjiā (農家, 农家)",peasant family,top9/806.mp3
結晶,"jiéjīng (結晶, 结晶)","crystallisation, crystal, crystalline, crystallization",top9/807.mp3
補償,"bǔcháng (補償, 补偿)","remedy, recompense",top9/808.mp3
氣憤,"qìfèn (氣憤, 气愤)","angry, furious",top9/809.mp3
挨,"āi (挨, 挨)","suffer, endure",top9/810.mp3
強暴,"qiángbào (強暴, 强暴)",rape,top9/811.mp3
認可,"rènkě (認可, 认可)",approve,top9/812.mp3
樣本,"yàngběn (樣本, 样本)","example, exemplar, pattern, representative, sample book, specimen, instance, individual, stylebook, illustration, sample, piece, model",top9/813.mp3
無辜,"wúgū (無辜, 无辜)","guiltless, innocent",top9/814.mp3
機型,"jīxíng (機型, 机型)",aircraft type,top9/815.mp3
浮動,"fúdòng (浮動, 浮动)","float, drift, be unsteady, fluctuate",top9/816.mp3
反攻,"fǎngōng (反攻, 反攻)","counterstrike, counterattack, react, counteroffensive",top9/817.mp3
一舉,"yījǔ (一舉, 一举)",at one stroke,top9/818.mp3
公然,"gōngrán (公然, 公然)","publically, brazenly, publicly, professedly, openly, in public",top9/819.mp3
大二,"dàèr (大二, 大二)",sophomore,top9/820.mp3
不由得,"bùyóude5 (不由得, 不由得)",can't help,top9/821.mp3
去除,"qùchú (去除, 去除)","disembarrass, unclothe, cure, eradicate, clear_away, sublate, shake_off, shift, free, remove, eliminate, dismiss, weed out, clear, do_away_with, rid, seed, get_rid_of, pick, molt, get rid of, remedy, knock, exorcize, shunt",top9/822.mp3
人氣,"rénqì (人氣, 人气)",limelight,top9/823.mp3
天主教,"tiānzhǔjiào (天主教, 天主教)","papistry, Roman Catholicism, provincial, papism, catholicity, Catholicism, catholicism, Romanism, Catholic",top9/824.mp3
心疼,"xīnténg (心疼, 心疼)","feel sorry, love, love dearly, make one's heart ache",top9/825.mp3
口腔,"kǒuqiāng (口腔, 口腔)","oral_cavity, stomatological, oral, oral cavity",top9/826.mp3
認得,"rèndé (認得, 认得)","know, recognition, acknowledge, recognize, be acquainted with",top9/827.mp3
擬訂,"nǐdìng (擬訂, 拟订)","draw up,  formulate",top9/828.mp3
精,"jīng (精, 精)","perfect, excellent, refined, meticulous, precise, sharp, clever, shrewd, skilled, conversant, proficient",top9/829.mp3
誤以為,"wùyǐwéi (誤以為, 误以为)","mistake, misapprehension",top9/830.mp3
鞋,"xié (鞋, 鞋)","heel, shoes, boot, shoe",top9/831.mp3
稿,"gǎo (稿, 稿)","original text, original, stalk of grain, manuscript, stalk of cereal crops,  rough draft, sketch, draft, straw",top9/832.mp3
蒸汽,"zhēngqì (蒸汽, 蒸汽)","reek, evaporation, vapor, steam, vaporish, vapour, water vapor",top9/833.mp3
篩選,"shāixuǎn (篩選, 筛选)","sift through,  cull",top9/834.mp3
墓,"mù (墓, 墓)","grave, tomb, mausoleum",top9/835.mp3
諾貝爾,"nuòbèiěr (諾貝爾, 诺贝尔)","Noble, Nobel, Nobel Alfred Bernhard",top9/836.mp3
精神科,"jīngshénkē (精神科, 精神科)",Department of Psychiatry,top9/837.mp3
慶典,"qìngdiǎn (慶典, 庆典)","blowout, celebration, festa, gala, national celebration, potlatch, jamboree, festivity, commemoration, gala affair",top9/838.mp3
導覽,"dǎolǎn (導覽, 导览)",conduct sightseeing tour,top9/839.mp3
管理處,"guǎnlǐchù (管理處, 管理处)","management office , administration",top9/840.mp3
課長,"kèzhǎng (課長, 课长)",section chief,top9/841.mp3
市公所,"shìgōngsuǒ (市公所, 市公所)","public affairs office, administrative office",top9/842.mp3
命名,"mìngmíng (命名, 命名)",name sb./sth.,top9/843.mp3
侵蝕,"qīnshí (侵蝕, 侵蚀)","corrode, erode",top9/844.mp3
花草,"huācǎo (花草, 花草)",flowers and plants,top9/845.mp3
東北,"dōngběi (東北, 东北)",the northeast,top9/846.mp3
派遣,"pàiqiǎn (派遣, 派遣)","station, base, detail, detach, post, send, dispatch, send off, mission, despatch, place",top9/847.mp3
拉開,"lākāi (拉開, 拉开)","draw_away, space out, pull open, draw away, undraw, draw back, pull_off, draw, draw off, pull off, unfurl, draft",top9/848.mp3
法定,"fǎdìng (法定, 法定)","constitutional, legal, statutory, lawful, legitimate",top9/849.mp3
交涉,"jiāoshè (交涉, 交涉)","negotiate, make representations",top9/850.mp3
吃驚,"chījīng (吃驚, 吃惊)","stagger, scare, affright, be surprised, galvanize, fright, be startled, shocked, frighten, be shocked/amazed, frightened, be taken aback, startle, be shocked, amazed, start, be amazed, jump",top9/851.mp3
有害,"yǒuhài (有害, 有害)","disagree with, harmful, pernicious, detrimental, disagree_with",top9/852.mp3
呆,"dāi (呆, 呆)","idiotic, stay, silly, maladroit, blank, be, foolish",top9/853.mp3
吾人,"wúrén (吾人, 吾人)",we,top9/854.mp3
計,"jì (計, 计)","count, compute, calculate",top9/855.mp3
自然而然,"zìránérrán (自然而然, 自然而然)","naturally, of oneself, spontaneously, automatically",top9/856.mp3
定時,"dìngshí (定時, 定时)",fix a time,top9/857.mp3
每每,"měiměi (每每, 每每)","often, invariably",top9/858.mp3
回味,"huíwèi (回味, 回味)","live over, call sth. to mind and ponder over it, relive, recall sth. and ponder it",top9/859.mp3
呈現出,"chéngxiànchū (呈現出, 呈现出)","present, appear, emerge",top9/860.mp3
收盤,"shōupán (收盤, 收盘)",closing quotation on exchange/etc.,top9/861.mp3
年少,"niánshào (年少, 年少)",young of age,top9/862.mp3
快門,"kuàimén (快門, 快门)",camera shutter,top9/863.mp3
妥當,"tuǒdàng (妥當, 妥当)","appropriate, proper",top9/864.mp3
忍心,"rěnxīn (忍心, 忍心)","unfeeling, be hardhearted enough to, have the heart to",top9/865.mp3
判定,"pàndìng (判定, 判定)","judge, determine",top9/866.mp3
政治家,"zhèngzhìjiā (政治家, 政治家)","politician, solon, statesman, national leader, statist",top9/867.mp3
氣流,"qìliú (氣流, 气流)","breath, draught, overdraft, air_current, airstream, windage, air current, airflow, draft",top9/868.mp3
救濟,"jiùjì (救濟, 救济)","relieve, succor",top9/869.mp3
香港人,"xiānggǎngrén (香港人, 香港人)",Hong Konger,top9/870.mp3
陸地,"lùdì (陸地, 陆地)","terrene, ground, earth, shore, landfall, solid ground, terra_firma, dry_land, terra firma, continent, dry land, land, terrestrial",top9/871.mp3
租金,"zūjīn (租金, 租金)","reprise, hire, letting, charterage, rental, rent, paycheck, borrowing cost",top9/872.mp3
最終,"zuìzhōng (最終, 最终)","last, final",top9/873.mp3
接手,"jiēshǒu (接手, 接手)",take over duties/etc.,top9/874.mp3
陶器,"táoqì (陶器, 陶器)","lathe, clayware, crockery, pottery, ceramic, ware, china, jug, earthen, earthenware, ceramics",top9/875.mp3
紳士,"shēnshì (紳士, 绅士)","gentlemen, gentry",top9/876.mp3
殺手,"shāshǒu (殺手, 杀手)","hit man, killer, able person",top9/877.mp3
深信,"shēnxìn (深信, 深信)",firmly believe,top9/878.mp3
神色,"shénsè (神色, 神色)","aspect, expression, look",top9/879.mp3
宣揚,"xuānyáng (宣揚, 宣扬)","publicize, propagate, advertise",top9/880.mp3
夏,"xià (夏, 夏)",Surname,top9/881.mp3
炸彈,"zhàdàn (炸彈, 炸弹)",bomb,top9/882.mp3
所及,"suǒjí (所及, 所及)",from what one reaches,top9/883.mp3
放眼,"fàngyǎn (放眼, 放眼)","take broad view, scan widely",top9/884.mp3
建設局,"jiànshèjú (建設局, 建设局)",Department of Economic Development,top9/885.mp3
炸,"zhà (炸, 炸)","saute, explosion, scamper, explode, blast, fry, flare up, deep fry, blow up, fly into rage, flee in terror, bomb, burst",top9/886.mp3
明瞭,"míngliǎo (明瞭, 明瞭)","take_in, clarify, be clear about, understand, manifest",top9/887.mp3
青睞,"qīnglài (青睞, 青睐)","favor, good graces",top9/888.mp3
