key,alt,answer,audio
宛如,"wǎnrú (宛如, 宛如)",be just like,top8/597.mp3
思潮,"sīcháo (思潮, 思潮)","trend of thought, thought, current, ideological trend, orientation, thoughts, genius",top8/598.mp3
命令,"mìnglìng (命令, 命令)","order, command",top8/599.mp3
恐慌,"kǒnghuāng (恐慌, 恐慌)",panic,top8/600.mp3
忍耐,"rěnnài (忍耐, 忍耐)","forbear, stand, go, stomach, abide, put up, hold_out, suppress, sustain, brave out, persevere, remain, support, endure, put up with, exercise restraint, suffer, restrain oneself, brave, bear, brook, resist, exercise patience, tolerate, thole, weather",top8/601.mp3
坦白,"tǎnbái (坦白, 坦白)","frank, candid",top8/602.mp3
行銷,"xíngxiāo (行銷, 行销)","be on sale, sell",top8/603.mp3
西北,"xīběi (西北, 西北)","northwest, Northwest China, the Northwest",top8/604.mp3
成就,"chéngjiù (成就, 成就)","achieve, accomplish",top8/605.mp3
兩廳院,"liǎngtīngyuàn (兩廳院, 两厅院)",theater and music center,top8/606.mp3
放假,"fàngjià (放假, 放假)","have a day off, have a vacation, have day off, have or be on vacation, have or be on holiday, have a holiday, vacation",top8/607.mp3
堪稱,"kānchēng (堪稱, 堪称)","may be rated as, can be rated as...",top8/608.mp3
作畫,"zuòhuà (作畫, 作画)",draw/paint a picture,top8/609.mp3
代理商,"dàilǐshāng (代理商, 代理商)","amaldar, agent, business_agent, broker, factor, business agent, manufacturer's agent",top8/610.mp3
雇用,"gùyòng (雇用, 雇用)","employ, hire",top8/611.mp3
壓縮,"yāsuō (壓縮, 压缩)","reduce, pack together, compact, encapsulate, cut down, compressed, constrict, reduction, shrink, condensation, compress, condense, strangulate, compression",top8/612.mp3
歌詞,"gēcí (歌詞, 歌词)","words of song, lyrics",top8/613.mp3
領取,"lǐngqǔ (領取, 领取)","draw, receive",top8/614.mp3
打出,"dǎchū (打出, 打出)","tap, tee_off, play, beat_out, bingle",top8/615.mp3
考生,"kǎoshēng (考生, 考生)","candidate for an entrance examination, examinee",top8/616.mp3
永續,"yǒngxù (永續, 永续)","permanent, perpetual, everlasting",top8/617.mp3
必修,"bìxiū (必修, 必修)","required/obligatory course , obligatory, obligatory",top8/618.mp3
未婚,"wèihūn (未婚, 未婚)","single, maiden, unmarried",top8/619.mp3
管線,"guǎnxiàn (管線, 管线)","pipes and power lines, cables, general term for cables/etc., general term for pipes/cables/etc., pipeline, general term for pipes, etc.",top8/620.mp3
手腕,"shǒuwàn (手腕, 手腕)",wrist,top8/621.mp3
嶄新,"zhǎnxīn (嶄新, 崭新)","newly, bran new, spick and",top8/622.mp3
一來,"yīlái (一來, 一来)","in the first place, ...",top8/623.mp3
共鳴,"gòngmíng (共鳴, 共鸣)","sympathy, fellow feeling, vibration, consonance, resonance, sympathetic response",top8/624.mp3
謙虛,"qiānxū (謙虛, 谦虚)",make modest remarks,top8/625.mp3
離家,"líjiā (離家, 离家)","be away from home, leave home",top8/626.mp3
繳交,"jiǎojiāo (繳交, 缴交)","deliver to,  transmit",top8/627.mp3
鑰匙,"yàoshi5 (鑰匙, 钥匙)",key,top8/628.mp3
籠罩,"lóngzhào (籠罩, 笼罩)","envelop,  shroud",top8/629.mp3
鍵入,"jiànrù (鍵入, 键入)","enter, key in, key/type in , type",top8/630.mp3
體諒,"tǐliàng (體諒, 体谅)",make allowances for,top8/631.mp3
右傾,"yòuqīng (右傾, 右倾)",Right deviation,top8/632.mp3
衝突,"chōngtú (衝突, 冲突)",conflicting,top8/633.mp3
並列,"bìngliè (並列, 并列)","appose, collocate, stand side by side, be juxtaposed, juxtapose",top8/634.mp3
鈔票,"chāopiào (鈔票, 钞票)","bank note, paper money, bill",top8/635.mp3
博覽會,"bólǎnhuì (博覽會, 博览会)","expo, trade fair, exhibition, exposition, fair, Expo",top8/636.mp3
學年,"xuénián (學年, 学年)",school/academic year,top8/637.mp3
罰,"fá (罰, 罚)","punish, penalize",top8/638.mp3
戲曲,"xìqǔ (戲曲, 戏曲)","traditional opera, drama, trad. opera, singing parts in ^chuan2 qi2 ^ and ^za2, singing parts in ^chuan2qi2^ and ^za2ju4^",top8/639.mp3
機讀,"jīdú (機讀, 机读)",machine read,top8/640.mp3
鮑,"bào (鮑, 鲍)","sea ear, abalone, Surname, Bao",top8/641.mp3
撐,"chēng (撐, 撑)","prop up, brace, push/move with a pole, maintain, keep up",top8/642.mp3
截止,"jiézhǐ (截止, 截止)","end, cut off, expire, close",top8/643.mp3
應徵,"yìngzhēng (應徵, 应征)",enlist,top8/644.mp3
摩托車,"mótuōchē (摩托車, 摩托车)","motorcycle, motorbike",top8/645.mp3
調查局,"diàochájú (調查局, 调查局)",The Bureau of Investigation,top8/646.mp3
緩和,"huǎnhé (緩和, 缓和)","relax, ease up, mitigate, appease",top8/647.mp3
默契,"mòqì (默契, 默契)","tacit/secret agreement, tacit agreement, understanding, secret agreement, privity, tacit",top8/648.mp3
暢銷,"chàngxiāo (暢銷, 畅销)",sell well,top8/649.mp3
嘆,"tàn (嘆, 叹)","sigh, exclaim admiringly/etc.",top8/650.mp3
享用,"xiǎngyòng (享用, 享用)","enjoy the use of, enjoy use of , enjoyment, enjoy",top8/651.mp3
招標,"zhāobiāo (招標, 招标)",invite tenders/bids,top8/652.mp3
守法,"shǒufǎ (守法, 守法)",abide by law,top8/653.mp3
名譽,"míngyū (名譽, 名誉)","honour, laurel, celebrity, worship, character, odor, credit, repute, fame, name, rep, reputation, honorary, distinction, regard, honor",top8/654.mp3
巡邏,"xúnluó (巡邏, 巡逻)",patrol,top8/655.mp3
自助,"zìzhù (自助, 自助)","bootstrap, self service, self helf",top8/656.mp3
扭轉,"niǒuzhuǎn (扭轉, 扭转)","turn round/back, reverse, remedy a situation",top8/657.mp3
合唱,"héchàng (合唱, 合唱)","choir, do a chorus, sing in a chorus, chorus, descant",top8/658.mp3
存放,"cúnfàng (存放, 存放)","leave with, leave in sb.'s care, deposit money",top8/659.mp3
成敗,"chéngbài (成敗, 成败)","result, success or failure",top8/660.mp3
罕見,"hǎnjiàn (罕見, 罕见)","rare, rarely seen",top8/661.mp3
星團,"xīngtuán (星團, 星团)",star cluster,top8/662.mp3
降到,"jiàngdào (降到, 降到)","drop to, fall to",top8/663.mp3
移送法辦,"yísòngfǎbàn (移送法辦, 移送法办)","arrest and deal with according to law, bring to justice",top8/664.mp3
威權,"wēiquán (威權, 威权)","authoritativeness, authority, authoritarian, power",top8/665.mp3
交易,"jiāoyì (交易, 交易)","deal, trade",top8/666.mp3
長途,"chángtú (長途, 长途)","long distance, long distance",top8/667.mp3
革新,"géxīn (革新, 革新)",innovate,top8/668.mp3
皇家,"huángjiā (皇家, 皇家)","royal, imperial house, imperial family, imperial family/house, house",top8/669.mp3
值,"zhí (值, 值)",be worth,top8/670.mp3
附設,"fùshè (附設, 附设)",have as an attached institution,top8/671.mp3
油畫,"yóuhuà (油畫, 油画)","canvas, painting, canvass, oil, oil painting, oil_painting, oil paint",top8/672.mp3
沾,"zhān (沾, 沾)","moisten, daub, get ... out of association, soak, partake, profit from, touch, be stained with",top8/673.mp3
起點,"qǐdiǎn (起點, 起点)",starting point,top8/674.mp3
起源,"qǐyuán (起源, 起源)",origin,top8/675.mp3
糾正,"jiūzhèng (糾正, 纠正)","correct, redress",top8/676.mp3
歸納,"guīnà (歸納, 归纳)","sum up,  conclude,  induce",top8/677.mp3
坐下,"zuòxià (坐下, 坐下)","subside, sit, sit down, sink, sit_down",top8/678.mp3
低迷,"dīmí (低迷, 低迷)",low,top8/679.mp3
交貨,"jiāohuò (交貨, 交货)",deliver goods,top8/680.mp3
制止,"zhìzhǐ (制止, 制止)","forbear, restrict, oppress, prevention, hold back, inhibit, allay, stop, prevent, staunch, turn back, arrest, stanch, suppress, interdict, discourage, pull_up, abate, blink, quell, restrain, deter, repress, crush, omit, shush, countercheck, check, curb, contain",top8/681.mp3
霧,"wù (霧, 雾)",soft rime,top8/682.mp3
變為,"biànwéi (變為, 变为)","change to,  become",top8/683.mp3
轟炸,"hōngzhà (轟炸, 轰炸)",bomb,top8/684.mp3
攝取,"shèqǔ (攝取, 摄取)","absorb,  assimilate,  take photograph of,  shoot",top8/685.mp3
寶石,"bǎoshí (寶石, 宝石)","precious stone,  gem",top8/686.mp3
警告,"jǐnggào (警告, 警告)",disciplinary warning,top8/687.mp3
生前,"shēngqián (生前, 生前)",during lifetime of deceased,top8/688.mp3
因果,"yīnguǒ (因果, 因果)","cause and effect, karma, preordained fate",top8/689.mp3
宗,"zōng (宗, 宗)",m.[general],top8/690.mp3
貝殼,"bèiké (貝殼, 贝壳)","cowrie, shell, cameo, conch, seashell, valve, clamshell",top8/691.mp3
有空,"yǒukòng (有空, 有空)",have time to do sth.,top8/692.mp3
忠實,"zhōngshí (忠實, 忠实)","leal, faithful, true",top8/693.mp3
作文,"zuòwén (作文, 作文)",composition,top8/694.mp3
使出,"shǐchū (使出, 使出)","exert, peg, use",top8/695.mp3
老公公,"lǎogōnggōng (老公公, 老公公)","old man, husband's father, father in law, husbands' father, grandpa, old_man",top8/696.mp3
會同,"huìtóng (會同, 会同)","handle jointly with other organizations, join, handle jointly with other organizations concerned",top8/697.mp3
準,"zhǔn (準, 准)","accurate, exact",top8/698.mp3
提名,"tímíng (提名, 提名)",nominate,top8/699.mp3
筆墨,"bǐmò (筆墨, 笔墨)","words, writing",top8/700.mp3
路程,"lùchéng (路程, 路程)","distance travelled, journey",top8/701.mp3
截至,"jiézhì (截至, 截至)","by specified time ,  up to",top8/702.mp3
臺灣省,"táiwānshěng (臺灣省, 台湾省)",Taiwan,top8/703.mp3
齊,"qí (齊, 齐)","complete, prepared, together",top8/704.mp3
樁,"zhuāng (樁, 桩)",m.[general],top8/705.mp3
濕,"shī (濕, 湿)","humidify, moisten, humid, damp, dampen, wet",top8/706.mp3
演戲,"yǎnxì (演戲, 演戏)","pretence, roleplay, playact, act, act in a play, playacting, put on a play, put on or act in a play, pretend, play act, play",top8/707.mp3
縱使,"zòngshǐ (縱使, 纵使)",conj.: even if/though,top8/708.mp3
螃蟹,"pángxiè (螃蟹, 螃蟹)",crab,top8/709.mp3
演藝,"yǎnyì (演藝, 演艺)",histrionics,top8/710.mp3
滿,"mǎn (滿, 满)","full, complete, satisfied, conceited, reach limit, expire, be over",top8/711.mp3
輪椅,"lúnyǐ (輪椅, 轮椅)",wheelchair,top8/712.mp3
巧妙,"qiǎomiào (巧妙, 巧妙)","felicitous, skillful, ingenious, clever, shrewd",top8/713.mp3
分化,"fēnhuà (分化, 分化)",disintegrate,top8/714.mp3
用法,"yòngfǎ (用法, 用法)","hang, usage, use",top8/715.mp3
北大,"běidà (北大, 北大)",Peking University,top8/716.mp3
人次,"réncì (人次, 人次)","man times, man times",top8/717.mp3
反映出,"fǎnyìngchū (反映出, 反映出)","reflect, mirror",top8/718.mp3
才華,"cáihuá (才華, 才华)","literary talent, artistic talent, literary, literacy, flair, literary/artistic talent",top8/719.mp3
平埔族,"píngbǔzú (平埔族, 平埔族)",Pinnpou ethnic minority in Taiwan,top8/720.mp3
旅程,"lǔchéng (旅程, 旅程)","travel plan, journeying, itinerary, route, stage, peregrination, journey",top8/721.mp3
悠久,"yōujiǔ (悠久, 悠久)",long in time,top8/722.mp3
野鳥,"yěniǎo (野鳥, 野鸟)",wild birds,top8/723.mp3
幕,"mù (幕, 幕)",m.[event],top8/724.mp3
雲林,"yúnlín (雲林, 云林)",Yunlin,top8/725.mp3
情懷,"qínghuái (情懷, 情怀)","feelings, mood",top8/726.mp3
秦王,"qínwáng (秦王, 秦王)",the emperor of Qin,top8/727.mp3
無非,"wúfēi (無非, 无非)","nothing but, than, simply, only",top8/728.mp3
連,"lián (連, 连)",Surname,top8/729.mp3
野,"yě (野, 野)","wild, undomesticated",top8/730.mp3
部署,"bùshù (部署, 部署)","dispose, deploy",top8/731.mp3
偏差,"piānchā (偏差, 偏差)","deviation, error",top8/732.mp3
位子,"wèizi5 (位子, 位子)","seat, place",top8/733.mp3
當地人,"dāngdìrén (當地人, 当地人)","native, a local",top8/734.mp3
意者,"yìzhě (意者, 意者)",someone who is interested in something,top8/735.mp3
想必,"xiǎngbì (想必, 想必)","surely, it may be assumed that, presumably, most likely, presumptively, most probably, likely, most probably/likely",top8/736.mp3
脆弱,"cuìruò (脆弱, 脆弱)","fragile, frail, weak",top8/737.mp3
痣,"zhì (痣, 痣)","nevus, mole",top8/738.mp3
無能,"wúnéng (無能, 无能)","incompetent, incapable",top8/739.mp3
傳真,"chuánzhēn (傳真, 传真)","portraiture, facsimile, fax",top8/740.mp3
萎縮,"wěisuō (萎縮, 萎缩)","wither, shrivel, shrink, sag, atrophy",top8/741.mp3
喂,"wèi (喂, 喂)","hello, hey",top8/742.mp3
換取,"huànqǔ (換取, 换取)","get in return, buy, exchange ... for, barter ... for, exchange sth. for, exchange",top8/743.mp3
渡過,"dùguò (渡過, 渡过)","pass, spend time/etc.",top8/744.mp3
帳號,"zhànghào (帳號, 帐号)",account number of bank/etc.,top8/745.mp3
描述,"miáoshù (描述, 描述)",description,top8/746.mp3
貨品,"huòpǐn (貨品, 货品)","kinds or types of goods, store, types of goods, goods, types of goods/product, product, merchandise, types of product, wares, truck",top8/747.mp3
消防,"xiāofáng (消防, 消防)",fight/prevent fire,top8/748.mp3
桌,"zhuō (桌, 桌)",m.[general],top8/749.mp3
帶原者,"dàiyuánzhě (帶原者, 带原者)",reservoir,top8/750.mp3
得來,"délái (得來, 得来)","gain, receive",top8/751.mp3
貧血,"pínxiě (貧血, 贫血)",anemia,top8/752.mp3
排水,"páishuǐ (排水, 排水)",drain off water,top8/753.mp3
現存,"xiàncún (現存, 现存)","be extant, be in stock",top8/754.mp3
涼,"liáng (涼, 凉)","cool, cold, discouraged, disappointed",top8/755.mp3
跑去,"pǎoqù (跑去, 跑去)",run,top8/756.mp3
淡化,"dànhuà (淡化, 淡化)",desalinate,top8/757.mp3
情操,"qíngcāo (情操, 情操)",sentiment intellectual/aesthetic/etc.,top8/758.mp3
評論,"pínglùn (評論, 评论)","comment, commentary, review",top8/759.mp3
愛上,"àishàng (愛上, 爱上)","fall for, fall in love with",top8/760.mp3
進攻,"jìngōng (進攻, 进攻)","attack, assault",top8/761.mp3
閒,"xián (閒, 閒)","not busy, unoccupied, not in use, idle",top8/762.mp3
腦子,"nǎozi5 (腦子, 脑子)","brain, mind, head",top8/763.mp3
跨越,"kuàyuè (跨越, 跨越)","leap over, bestride, straddle, overstretch, span, stride, soar, spraddle, cut across, stride across",top8/764.mp3
幾何,"jǐhé (幾何, 几何)","geometrical, geometry, geometric",top8/765.mp3
買下,"mǎixià (買下, 买下)","purchase, buy",top8/766.mp3
塔,"tǎ (塔, 塔)","pagoda, stupa, tower",top8/767.mp3
高溫,"gāowēn (高溫, 高温)","heat, high temperature",top8/768.mp3
塞,"sè (塞, 塞)","fill in, stuff in, stuff, fill, squeeze in, bung, spile, squeeze, line, stick, fill/stuff in",top8/769.mp3
撤出,"chèchū (撤出, 撤出)","remove, take away, withdraw, evacuate",top8/770.mp3
擋,"dǎng (擋, 挡)","ward off, block, get in the way of",top8/771.mp3
反之,"fǎnzhī (反之, 反之)","contrarily, thereagainst, contrariwise, on_the_contrary, conversely, on the contrary, otherwise",top8/772.mp3
井,"jǐng (井, 井)","Jing, well, Surname, something in the shape of a well",top8/773.mp3
氾濫,"fànlàn (氾濫, 氾滥)","be in flood, overflow, inundate, spread unchecked",top8/774.mp3
上限,"shàngxiàn (上限, 上限)","cap, upper limit",top8/775.mp3
代表團,"dàibiǎotuán (代表團, 代表团)","contingent, delegacy, mission, deputation, delegation",top8/776.mp3
外加,"wàijiā (外加, 外加)","additionally, in addition, superadd, additional, more, add, addition, extra",top8/777.mp3
付諸,"fùzhū (付諸, 付诸)","submit/present to, present to, implement, submit, cause, submit to",top8/778.mp3
糖尿病,"tángniàobìng (糖尿病, 糖尿病)","diabetic, diabetes, glycosuria",top8/779.mp3
複製,"fùzhì (複製, 复制)","duplicate, reproduce",top8/780.mp3
整治,"zhěngzhì (整治, 整治)","renovate,  repair,  dredge river/etc. ,  punish,  discipline,  do,  work at,  prepare,  make ready,  arrange,  regulate,  deal with problem or adversary",top8/781.mp3
餘額,"yūé (餘額, 余额)","vacancies yet to be filled, remains, balance, remaining sum",top8/782.mp3
維繫,"wéixì (維繫, 维系)",maintain,top8/783.mp3
優越,"yōuyuè (優越, 优越)","excel, exceed, superior, outstanding, transcend",top8/784.mp3
卡車,"kǎchē (卡車, 卡车)","teamster, motortruck, lorry, camion, truck",top8/785.mp3
容忍,"róngrěn (容忍, 容忍)","tolerate, condone",top8/786.mp3
屬性,"shǔxìng (屬性, 属性)","attribute,  property",top8/787.mp3
驚奇,"jīngqí (驚奇, 惊奇)","wonder,  be surprised/amazed",top8/788.mp3
彎曲,"wānqū (彎曲, 弯曲)",distort,top8/789.mp3
翻開,"fānkāi (翻開, 翻开)","unfold, open up, open, spread, spread out, break_out, tear up",top8/790.mp3
擷取,"jiéqǔ (擷取, 撷取)","pick,  select",top8/791.mp3
點燃,"diǎnrán (點燃, 点燃)","light_up, light up, kindle, enkindle, burn, tind, light, inflame, ignition, set fire to, ignite, emblaze",top8/792.mp3
市議會,"shìyìhuì (市議會, 市议会)",city council,top8/793.mp3
生活圈,"shēnghuóquān (生活圈, 生活圈)",living space,top8/794.mp3
出巡,"chūxún (出巡, 出巡)","carry out tour of inspection, be in royal progress, make tour of inspection",top8/795.mp3
拒,"jù (拒, 拒)","resistance, reject, resist, refuse, refusal, repel",top8/796.mp3
包容,"bāoróng (包容, 包容)","forgive, pardon, contain",top8/797.mp3
大事,"dàshì (大事, 大事)","important matter, nevermind, capper, overall situation, important events, major event, significant national events, major issue",top8/798.mp3
甘心,"gānxīn (甘心, 甘心)","be reconciled, be willing, pleased, resigned to, be content with, be reconciled to, be reconciled/resigned to, be resigned to, resign oneself to",top8/799.mp3
山頭,"shāntóu (山頭, 山头)","mountain stronghold, top of a mountain, hilltop, mountain top, faction",top8/800.mp3
牙,"yá (牙, 牙)","ivory, cuspid, fang, broker, tooth like thing, tusk, tooth",top8/801.mp3
故障,"gùzhàng (故障, 故障)","malfunction, break",top8/802.mp3
物種,"wùzhǒng (物種, 物种)",species,top8/803.mp3
屏東縣,"píngdōngxiàn (屏東縣, 屏东县)",Pingtung County,top8/804.mp3
派出,"pàichū (派出, 派出)","send, dispatch",top8/805.mp3
重整,"chóngzhěng (重整, 重整)",rally,top8/806.mp3
環繞,"huánrào (環繞, 环绕)","circle, environ, encincture, encirclement, hoop, surround, cincture, gird, circumvolute, sphere, skirt, encircle, circumfluent, enwreathe, revolve around, border, girdle, girth, enring, rim",top8/807.mp3
看似,"kànsì (看似, 看似)",looks like,top8/808.mp3
月餅,"yuèbǐng (月餅, 月饼)",moon cake,top8/809.mp3
河水,"héshuǐ (河水, 河水)",river water,top8/810.mp3
耐,"nài (耐, 耐)","endure, durable, stand, withstand, be able to bear or endure, bear, resistance, resist",top8/811.mp3
抱負,"bàofù (抱負, 抱负)","aspiration, ambition",top8/812.mp3
外科,"wàikē (外科, 外科)","surgery, chirurgery, surgical, surgical department",top8/813.mp3
哎喲,"āiyāo (哎喲, 哎哟)",of surprise/pain,top8/814.mp3
美觀,"měiguān (美觀, 美观)",pleasing to the eye,top8/815.mp3
拼命,"pīnmìng (拼命, 拼命)","go all out regardless of danger to one's life, fight desperately, exerting the utmost strength, risk life, make death defying effort, defy death, risk one's life, with all one's might",top8/816.mp3
侷限,"júxiàn (侷限, 侷限)","confinement, confine, limit",top8/817.mp3
姓,"xìng (姓, 姓)","surname, family/clan name",top8/818.mp3
福祉,"fúzhǐ (福祉, 福祉)","well being, light, happiness, material benefits, social welfare, weal, blessedness, welfare",top8/819.mp3
兇,"xiōng (兇, 兇)","fiendish, ferocious, murderous",top8/820.mp3
安寧,"ānníng (安寧, 安宁)","peaceful, tranquil, calm, composed, free from worry",top8/821.mp3
列出,"lièchū (列出, 列出)","list, provide list of",top8/822.mp3
安全性,"ānquánxìng (安全性, 安全性)","security, safety",top8/823.mp3
屁股,"pìgǔ (屁股, 屁股)","tail end, croupe, stern, tooshie, ass, tush, backside, posterior, arse, behind, haunch, arsehole, anus, end, bottom, can, buns, beam ends, hip, bum, buttocks, hindquarters, hind end, fundament, tokus, croup, tushie, butt, fanny, slat, bucket, keister, buttock, rear, asshole, prat, rear end, tail, seat, derriere, rump",top8/824.mp3
死去,"sǐqù (死去, 死去)",die,top8/825.mp3
走私,"zǒusī (走私, 走私)",smuggle,top8/826.mp3
坊間,"fāngjiān (坊間, 坊间)","on the street stalls, in the bookshops",top8/827.mp3
抉擇,"juézé (抉擇, 抉择)","option, alternative, decision, choice",top8/828.mp3
利多,"lìduō (利多, 利多)",wrinkle,top8/829.mp3
自來水,"zìláishuǐ (自來水, 自来水)","running/tap water, running, tap_water, running water, tap water",top8/830.mp3
保送,"bǎosòng (保送, 保送)",recommend sb. for admission to school/etc.,top8/831.mp3
皇后,"huánghòu (皇后, 皇后)","kaiserin, queen consort, queen, empress, queen_consort, Kaiserin",top8/832.mp3
息息相關,"xíxíxiāngguān (息息相關, 息息相关)","be closely linked, be closely bound up",top8/833.mp3
蔓延,"mànyán (蔓延, 蔓延)","spread out, extend",top8/834.mp3
格,"gé (格, 格)","lattice, grid, squares",top8/835.mp3
梅,"méi (梅, 梅)",Surname,top8/836.mp3
發放,"fāfàng (發放, 发放)","provide, grant, extend",top8/837.mp3
配偶,"pèiǒu (配偶, 配偶)",spouse,top8/838.mp3
填寫,"tiánxiě (填寫, 填写)",fill in a form,top8/839.mp3
區運,"qūyùn (區運, 区运)",regional sports meet,top8/840.mp3
陸委會,"lùwěihuì (陸委會, 陆委会)",Mainland Affairs Council,top8/841.mp3
頂,"dǐng (頂, 顶)","top, tip",top8/842.mp3
消耗,"xiāohào (消耗, 消耗)","consume, use up, deplete",top8/843.mp3
現已,"xiànyǐ (現已, 现已)",already,top8/844.mp3
接待,"jiēdài (接待, 接待)","receive guests , serve",top8/845.mp3
淡大,"dàndà (淡大, 淡大)",Tamkang University,top8/846.mp3
統合,"tǒnghé (統合, 统合)","unified, synthesized",top8/847.mp3
族人,"zúrén (族人, 族人)","clan members, relatives",top8/848.mp3
寒,"hán (寒, 寒)","shiver, cold",top8/849.mp3
遊玩,"yóuwán (遊玩, 遊玩)","amuse oneself, play, go sight seeing, stroll about",top8/850.mp3
喚起,"huànqǐ (喚起, 唤起)","arouse, call, recall",top8/851.mp3
買進,"mǎijìn (買進, 买进)","buy, purchase",top8/852.mp3
純粹,"chúncuì (純粹, 纯粹)","unmixed, unalloyed, pure, unadulterated",top8/853.mp3
財力,"cáilì (財力, 财力)",financial resources,top8/854.mp3
缺陷,"quēxiàn (缺陷, 缺陷)","gap, deficiency, trouble, flaw, blemishment, blemish, shortage, limitation, incapacity, defect, shortcoming, deformity, defacement, drawback, disfigurement, disadvantage",top8/855.mp3
終生,"zhōngshēng (終生, 终生)",all one's life,top8/856.mp3
做飯,"zuòfàn (做飯, 做饭)","do the cooking, prepare a meal, prepare meal",top8/857.mp3
有益,"yǒuyì (有益, 有益)","profit, benefit, conduce, advantageous, be helpful, conducive, subserve, avail, suit",top8/858.mp3
海運,"hǎiyùn (海運, 海运)","sea transportation, ocean shipping",top8/859.mp3
安徽,"ānhuī (安徽, 安徽)",Anhui province,top8/860.mp3
威尼斯,"wēinísī (威尼斯, 威尼斯)","Venezia, Venice",top8/861.mp3
流水,"liúshuǐ (流水, 流水)","presto, turnover, flowing water, turnover in business , flowing/running water, flowing, running water",top8/862.mp3
借用,"jièyòng (借用, 借用)","use sth. for another purpose, have the loan of, use ... for another purpose, borrow",top8/863.mp3
修理,"xiūlǐ (修理, 修理)","repair, mend, fix",top8/864.mp3
污水,"wūshuǐ (污水, 污水)","slops, sewage, wastewater, sewerage, waste water, drainage, sewer water, slop, foul water, polluted water, waste, effluent",top8/865.mp3
西方人,"xīfāngrén (西方人, 西方人)","Westerner, westerner, Hesperian, Western, western people",top8/866.mp3
在座,"zàizuò (在座, 在座)",be present,top8/867.mp3
折,"zhé (折, 折)",m.[general],top8/868.mp3
言行,"yánxíng (言行, 言行)",words and deeds,top8/869.mp3
佳績,"jiājī (佳績, 佳绩)","good result, high score",top8/870.mp3
多采多姿,"duōcǎiduōzī (多采多姿, 多采多姿)",varied and graceful,top8/871.mp3
有事,"yǒushì (有事, 有事)","be occupied/busy, if problems arise",top8/872.mp3
用到,"yòngdào (用到, 用到)",used in,top8/873.mp3
走去,"zǒuqù (走去, 走去)",walk to,top8/874.mp3
大溪,"dàxī (大溪, 大溪)",Da xi,top8/875.mp3
代為,"dàiwéi (代為, 代为)",run things for someone,top8/876.mp3
加盟,"jiāméng (加盟, 加盟)",align,top8/877.mp3
凸顯,"túxiǎn (凸顯, 凸显)","relieve, to make prominent or effective by contrast",top8/878.mp3
